Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundCommandSuggestionPacket,shouldRunOnGameThread,3,1,0,29,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundClientCommandPacket,ServerboundClientCommandPacket,3,1,1,18,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.ClientCommand
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundClientCommandPacket,serialize,3,1,1,22,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundClientCommandPacket,shouldRunOnGameThread,3,1,0,27,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatSessionUpdatePacket,ServerboundChatSessionUpdatePacket,14,1,1,25,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatSessionUpdatePacket,serialize,6,1,1,41,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatSessionUpdatePacket,shouldRunOnGameThread,3,1,0,49,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatAckPacket,ServerboundChatAckPacket,3,1,1,16,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundChatAckPacket,serialize,3,1,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundLockDifficultyPacket,ServerboundLockDifficultyPacket,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundLockDifficultyPacket,serialize,3,1,1,19,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound,ServerboundLockDifficultyPacket,shouldRunOnGameThread,3,1,0,24,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetStructureBlockPacket,ServerboundSetStructureBlockPacket,18,1,1,41,0,org.geysermc.mcprotocollib.protocol.data.game.level.block.StructureRotation,org.geysermc.mcprotocollib.protocol.data.game.level.block.StructureRotation; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.level.block.StructureMirror; org.geysermc.mcprotocollib.protocol.data.game.inventory.UpdateStructureBlockAction; org.geysermc.mcprotocollib.protocol.data.game.inventory.UpdateStructureBlockMode
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetStructureBlockPacket,serialize,31,5,1,61,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetStructureBlockPacket,shouldRunOnGameThread,3,1,0,99,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPickItemFromEntityPacket,ServerboundPickItemFromEntityPacket,4,1,1,17,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPickItemFromEntityPacket,serialize,4,1,1,22,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPickItemFromEntityPacket,shouldRunOnGameThread,3,1,0,28,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPickItemFromBlockPacket,ServerboundPickItemFromBlockPacket,4,1,1,18,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPickItemFromBlockPacket,serialize,4,1,1,23,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPickItemFromBlockPacket,shouldRunOnGameThread,3,1,0,29,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCreativeModeSlotPacket,ServerboundSetCreativeModeSlotPacket,4,1,1,19,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCreativeModeSlotPacket,serialize,4,1,1,24,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCreativeModeSlotPacket,shouldRunOnGameThread,3,1,0,30,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,3,1,7,38,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,12,2,7,44,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,ServerboundContainerClickPacket,39,9,1,62,0,org.geysermc.mcprotocollib.protocol.data.game.inventory.ClickItemAction,org.geysermc.mcprotocollib.protocol.data.game.inventory.ClickItemAction; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.inventory.ContainerActionType; org.geysermc.mcprotocollib.protocol.data.game.inventory.FillStackAction; org.geysermc.mcprotocollib.protocol.data.game.inventory.MoveToHotbarAction; org.geysermc.mcprotocollib.protocol.data.game.inventory.SpreadItemAction; org.geysermc.mcprotocollib.protocol.data.game.inventory.CreativeGrabAction; org.geysermc.mcprotocollib.protocol.data.game.inventory.DropItemAction; org.geysermc.mcprotocollib.protocol.data.game.inventory.ShiftClickItemAction
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,serialize,17,3,1,97,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.inventory.ContainerAction
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClickPacket,shouldRunOnGameThread,3,1,0,120,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPlaceRecipePacket,ServerboundPlaceRecipePacket,5,1,1,18,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPlaceRecipePacket,serialize,5,1,1,24,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundPlaceRecipePacket,shouldRunOnGameThread,3,1,0,31,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundEditBookPacket,ServerboundEditBookPacket,5,1,1,21,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundEditBookPacket,serialize,5,1,1,27,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRecipeBookSeenRecipePacket,ServerboundRecipeBookSeenRecipePacket,3,1,1,16,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRecipeBookSeenRecipePacket,serialize,3,1,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRecipeBookSeenRecipePacket,shouldRunOnGameThread,3,1,0,25,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRenameItemPacket,ServerboundRenameItemPacket,3,1,1,17,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRenameItemPacket,serialize,3,1,1,21,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRenameItemPacket,shouldRunOnGameThread,3,1,0,26,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSelectBundleItemPacket,ServerboundSelectBundleItemPacket,4,1,1,17,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSelectBundleItemPacket,serialize,4,1,1,22,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetBeaconPacket,ServerboundSetBeaconPacket,14,3,1,19,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetBeaconPacket,serialize,10,3,1,33,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetBeaconPacket,shouldRunOnGameThread,3,1,0,46,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRecipeBookChangeSettingsPacket,ServerboundRecipeBookChangeSettingsPacket,5,1,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.inventory.CraftingBookStateType
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRecipeBookChangeSettingsPacket,serialize,5,1,1,26,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundRecipeBookChangeSettingsPacket,shouldRunOnGameThread,3,1,0,33,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCommandBlockPacket,ServerboundSetCommandBlockPacket,9,1,1,28,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.level.block.CommandBlockMode
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCommandBlockPacket,serialize,16,4,1,39,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCommandBlockPacket,shouldRunOnGameThread,3,1,0,61,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetJigsawBlockPacket,ServerboundSetJigsawBlockPacket,10,1,1,26,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetJigsawBlockPacket,serialize,10,1,1,37,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetJigsawBlockPacket,shouldRunOnGameThread,3,1,0,49,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSelectTradePacket,ServerboundSelectTradePacket,3,1,1,16,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSelectTradePacket,serialize,3,1,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSelectTradePacket,shouldRunOnGameThread,3,1,0,25,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSeenAdvancementsPacket,ServerboundSeenAdvancementsPacket,4,1,0,21,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSeenAdvancementsPacket,ServerboundSeenAdvancementsPacket,4,1,1,26,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSeenAdvancementsPacket,getTabId,6,2,0,31,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSeenAdvancementsPacket,ServerboundSeenAdvancementsPacket,8,3,1,43,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.inventory.AdvancementTabAction
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSeenAdvancementsPacket,serialize,11,3,1,51,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSeenAdvancementsPacket,shouldRunOnGameThread,3,1,0,62,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerButtonClickPacket,ServerboundContainerButtonClickPacket,4,1,1,17,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerButtonClickPacket,serialize,4,1,1,22,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerButtonClickPacket,shouldRunOnGameThread,3,1,0,28,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClosePacket,ServerboundContainerClosePacket,3,1,1,16,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClosePacket,serialize,3,1,1,20,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerClosePacket,shouldRunOnGameThread,3,1,0,25,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCommandMinecartPacket,ServerboundSetCommandMinecartPacket,5,1,1,19,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCommandMinecartPacket,serialize,5,1,1,25,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundSetCommandMinecartPacket,shouldRunOnGameThread,3,1,0,32,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerSlotStateChangedPacket,ServerboundContainerSlotStateChangedPacket,5,1,1,19,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerSlotStateChangedPacket,serialize,5,1,1,25,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.inventory,ServerboundContainerSlotStateChangedPacket,shouldRunOnGameThread,3,1,0,32,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundPlayerInputPacket,ServerboundPlayerInputPacket,10,1,1,29,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundPlayerInputPacket,serialize,25,8,1,40,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundPlayerInputPacket,shouldRunOnGameThread,3,1,0,74,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundEntityTagQuery,ServerboundEntityTagQuery,4,1,1,17,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundEntityTagQuery,serialize,4,1,1,22,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundEntityTagQuery,shouldRunOnGameThread,3,1,0,28,0,,
java,org.geysermc.mcprotocollib.protocol.packet.ingame.serverbound.level,ServerboundBlockEntityTagQueryPacket,ServerboundBlockEntityTagQueryPacket,4,1,1,19,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
